!Trace Data File
!Measurement: Smith Chart
!Data Points: 4000
#Freq/Hz  Real  Image
523000000  -0.533309221  -0.820413470  
524000000  -0.601260483  -0.770613194  
525000000  -0.664925337  -0.715467691  
526000000  -0.723243117  -0.654465199  
527000000  -0.775784552  -0.588695526  
528000000  -0.822264731  -0.518945396  
529000000  -0.862634599  -0.445084929  
530000000  -0.896063864  -0.367966592  
531000000  -0.922743797  -0.288346350  
532000000  -0.942234457  -0.206899941  
533000000  -0.954383731  -0.123718321  
534000000  -0.959120095  -0.039859191  
535000000  -0.956724048  0.043947097  
536000000  -0.946870565  0.127467945  
537000000  -0.929573834  0.209961146  
538000000  -0.905321538  0.290617108  
539000000  -0.873791635  0.368826687  
540000000  -0.835459650  0.444070995  
541000000  -0.790559053  0.515973568  
542000000  -0.739517212  0.583930314  
543000000  -0.682333589  0.646868706  
544000000  -0.619399250  0.704586506  
545000000  -0.551939845  0.756677628  
546000000  -0.479571402  0.802649021  
547000000  -0.403359830  0.841914058  
548000000  -0.323956728  0.874127388  
549000000  -0.241359159  0.898862958  
550000000  -0.157098502  0.916441739  
551000000  -0.071282975  0.925765455  
552000000  0.015329467  0.927511752  
553000000  0.101262502  0.921216786  
554000000  0.186647192  0.906852424  
555000000  0.270239472  0.885437369  
556000000  0.351391464  0.855961323  
557000000  0.429628462  0.819237173  
558000000  0.504337072  0.775866568  
559000000  0.574418724  0.725798249  
560000000  0.639720678  0.669636607  
561000000  0.699754119  0.607955992  
562000000  0.753792524  0.540999234  
563000000  0.801790357  0.469420850  
564000000  0.843108654  0.393789947  
565000000  0.877385974  0.314668238  
566000000  0.904301226  0.232919872  
567000000  0.923567832  0.148965761  
568000000  0.935507834  0.063752882  
569000000  0.939268947  -0.022246951  
570000000  0.935374320  -0.108029574  
571000000  0.923616827  -0.192791119  
572000000  0.904254079  -0.276096553  
573000000  0.877366543  -0.357065022  
574000000  0.843550801  -0.435015142  
575000000  0.802968800  -0.509282827  
576000000  0.755995512  -0.579560339  
577000000  0.703256130  -0.645098090  
578000000  0.644939601  -0.705769181  
579000000  0.581817508  -0.760773778  
580000000  0.514304280  -0.809729755  
581000000  0.442827344  -0.852869451  
582000000  0.367980927  -0.889175534  
583000000  0.290369332  -0.919009805  
584000000  0.210646883  -0.941418707  
585000000  0.129506961  -0.957202673  
586000000  0.047140524  -0.965548873  
587000000  -0.035284024  -0.967163920  
588000000  -0.117358357  -0.961431503  
589000000  -0.198936507  -0.948576510  
590000000  -0.278612912  -0.928805947  
591000000  -0.356363118  -0.902265787  
592000000  -0.431912899  -0.869249165  
593000000  -0.503989160  -0.829688728  
594000000  -0.571970224  -0.784224510  
595000000  -0.636050701  -0.732914925  
596000000  -0.695317447  -0.676486850  
597000000  -0.749224126  -0.615086138  
598000000  -0.797572136  -0.549319088  
599000000  -0.839866042  -0.479698092  
600000000  -0.876053631  -0.406811953  
601000000  -0.905682981  -0.330839694  
602000000  -0.928678453  -0.252811342  
603000000  -0.944930196  -0.172859877  
604000000  -0.954229712  -0.091695428  
605000000  -0.956413329  -0.009910910  
606000000  -0.951567352  0.071969643  
607000000  -0.939733028  0.153393999  
608000000  -0.920868635  0.233761489  
609000000  -0.894968927  0.312428266  
610000000  -0.862066627  0.388677597  
611000000  -0.822720110  0.461991459  
612000000  -0.776690245  0.531631231  
613000000  -0.724632561  0.597279549  
614000000  -0.666953444  0.658138216  
615000000  -0.603799999  0.713582098  
616000000  -0.535788357  0.763338447  
617000000  -0.463212490  0.806967020  
618000000  -0.386679798  0.843926311  
619000000  -0.307209134  0.874009669  
620000000  -0.224780500  0.896614313  
621000000  -0.140540883  0.911737859  
622000000  -0.054968093  0.919242263  
623000000  0.030931231  0.918719172  
624000000  0.116721347  0.910662770  
625000000  0.201444089  0.894522130  
626000000  0.284386188  0.870529354  
627000000  0.364932507  0.838935614  
628000000  0.442356765  0.800494492  
629000000  0.515928864  0.754681647  
630000000  0.585036278  0.702471554  
631000000  0.648993134  0.643894911  
632000000  0.707111061  0.579705179  
633000000  0.759362042  0.510215998  
634000000  0.804931223  0.436460644  
635000000  0.843352616  0.358418554  
636000000  0.874483049  0.277206272  
637000000  0.898038685  0.193518654  
638000000  0.913647234  0.108369388  
639000000  0.921102345  0.021955438  
640000000  0.920843601  -0.064393602  
641000000  0.912484765  -0.150046363  
642000000  0.896193206  -0.234665692  
643000000  0.872576237  -0.316795319  
644000000  0.841526568  -0.396309763  
645000000  0.803582788  -0.472081661  
646000000  0.759212434  -0.543916941  
647000000  0.708528817  -0.611274838  
648000000  0.652457774  -0.673320472  
649000000  0.590955555  -0.730127037  
650000000  0.525159657  -0.780688703  
651000000  0.455291629  -0.825610459  
652000000  0.381978840  -0.863673568  
653000000  0.305991471  -0.894944191  
654000000  0.227889419  -0.919670820  
655000000  0.147757620  -0.937102735  
656000000  0.067156158  -0.947282612  
657000000  -0.013856758  -0.950861931  
658000000  -0.094714969  -0.947221041  
659000000  -0.174595937  -0.936880946  
660000000  -0.253159910  -0.919401288  
661000000  -0.329606801  -0.895866930  
662000000  -0.403643399  -0.865649402  
663000000  -0.474292099  -0.829478741  
664000000  -0.541631043  -0.787716150  
665000000  -0.605069280  -0.740251541  
666000000  -0.664304316  -0.687838078  
667000000  -0.718551517  -0.630781531  
668000000  -0.767390370  -0.569370568  
669000000  -0.811197579  -0.504299283  
670000000  -0.849122584  -0.436012238  
671000000  -0.881357312  -0.364459068  
672000000  -0.907400906  -0.290614426  
673000000  -0.927094877  -0.214950368  
674000000  -0.940382719  -0.137744606  
675000000  -0.947199523  -0.059505753  
676000000  -0.947461843  0.019082161  
677000000  -0.941062570  0.097584076  
678000000  -0.928074837  0.175556526  
679000000  -0.908726633  0.252041221  
680000000  -0.882616878  0.326911151  
681000000  -0.850409925  0.399420768  
682000000  -0.812026322  0.469071627  
683000000  -0.767691910  0.535362661  
684000000  -0.717620850  0.597862005  
685000000  -0.662287712  0.655882716  
686000000  -0.601853907  0.709210575  
687000000  -0.536797345  0.757172704  
688000000  -0.467156410  0.799545109  
689000000  -0.394042790  0.835646093  
690000000  -0.317701697  0.865679443  
691000000  -0.238647059  0.888758123  
692000000  -0.157347351  0.904684722  
693000000  -0.075401157  0.912971199  
694000000  0.008398148  0.914892554  
695000000  0.091782361  0.908899665  
696000000  0.174738720  0.895238936  
697000000  0.256356448  0.874107301  
698000000  0.335610539  0.845393181  
699000000  0.412459731  0.809680462  
700000000  0.485778719  0.766872942  
701000000  0.555005014  0.717468143  
702000000  0.619551778  0.661514342  
703000000  0.678640783  0.600162923  
704000000  0.732108235  0.532821357  
705000000  0.779076993  0.461185992  
706000000  0.819242835  0.385046154  
707000000  0.852214575  0.305743754  
708000000  0.877763152  0.223405793  
709000000  0.895157576  0.139195487  
710000000  0.904860795  0.053890627  
711000000  0.906559348  -0.031933237  
712000000  0.900012910  -0.117353790  
713000000  0.886165142  -0.201719373  
714000000  0.864048362  -0.284206390  
715000000  0.834869564  -0.363792926  
716000000  0.798454106  -0.440220624  
717000000  0.754989982  -0.512788534  
718000000  0.705670834  -0.580749214  
719000000  0.649924934  -0.643562675  
720000000  0.589102089  -0.700802028  
721000000  0.523692846  -0.752227068  
722000000  0.454131186  -0.797195792  
723000000  0.380859375  -0.835462630  
724000000  0.304792672  -0.867009342  
725000000  0.226576075  -0.891515851  
726000000  0.147005513  -0.909110248  
727000000  0.066482820  -0.919234276  
728000000  -0.014043436  -0.922106862  
729000000  -0.094243266  -0.918364048  
730000000  -0.173626691  -0.907600045  
731000000  -0.251015693  -0.890171647  
732000000  -0.326198995  -0.866104543  
733000000  -0.399254948  -0.835481226  
734000000  -0.468652487  -0.799384415  
735000000  -0.534549594  -0.757431567  
736000000  -0.596306682  -0.710019469  
737000000  -0.653516173  -0.658124387  
738000000  -0.705964625  -0.601711214  
739000000  -0.753409266  -0.541143894  
740000000  -0.795511007  -0.476923168  
741000000  -0.831631482  -0.409685642  
742000000  -0.862222910  -0.339526743  
743000000  -0.886917710  -0.267507821  
744000000  -0.905366242  -0.193716899  
745000000  -0.917613029  -0.118551306  
746000000  -0.923777163  -0.042807620  
747000000  -0.923217714  0.033262484  
748000000  -0.916540742  0.109152980  
749000000  -0.903698683  0.183881342  
750000000  -0.884522200  0.257603496  
751000000  -0.859555066  0.329313964  
752000000  -0.828202605  0.398781151  
753000000  -0.791499615  0.465573549  
754000000  -0.749241769  0.529153526  
755000000  -0.701322556  0.589102685  
756000000  -0.648660243  0.645046175  
757000000  -0.591040671  0.696933270  
758000000  -0.529360175  0.743793905  
759000000  -0.463388741  0.784941256  
760000000  -0.393899590  0.821099997  
